Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2014 Mo Mexico Libertad Onza 1 oz .999 Silver BU - Sharp Coin - SKU-U2914,317896593859,"Mar 7, 2026",$140.00,$5.50,,,Fixed price,https://www.ebay.com/itm/317896593859,1
,,"Oct 22, 2025",$195.00,$0.00,,,Fixed price,,1
2014 Mo NGC PF70 UCAM - MEXICO - 1 oz Silver Libertad Onza #45641A,326019528106,"Feb 14, 2026",$319.95,$0.00,,,Fixed price,https://www.ebay.com/itm/326019528106,1
2014 Mo NGC PF70 UCAM - MEXICO - 1 oz Silver Libertad Onza #45643A,326019528660,"Apr 5, 2026",$319.95,$0.00,,,Fixed price,https://www.ebay.com/itm/326019528660,1
,,"Jan 1, 2026","$1,494.95",$0.00,,,Fixed price,,1
,,"Oct 26, 2025",$61.00,$1.33,,,Auction,,1
,,"Nov 30, 2025",$119.95,$0.00,,,Fixed price,,1
,,"Dec 7, 2025",$69.99,$7.95,,,Fixed price,,3
,,"Dec 15, 2025",$34.95,$5.99,,,Fixed price,,1
,,"Dec 25, 2025",$79.99,$5.95,,,Auction,,1
2014 Mexico Silver Libertad - 1oz .999 Fine Silver Coin,327006341564,"Feb 18, 2026",$105.00,$0.00,,,Fixed price,https://www.ebay.com/itm/327006341564,3
2014 Mexico Libertad 1 Onza .999 Silver NGC MS69 ‼️CLASSIC BROWN LABEL‼️,327021876739,"Mar 16, 2026",$169.95,$5.52,,,Fixed price,https://www.ebay.com/itm/327021876739,1
1/2 troy ounce 2014 Mexican Silver Libertad .999 pure silver. attractive,327060943305,"Mar 28, 2026",$76.00,$5.00,,,Auction,https://www.ebay.com/itm/327060943305,1
2014 Mo Mexico Libertad Onza 1 oz .999 Silver BU - Sharp Coin - SKU-U2914,327098136423,"Apr 11, 2026",$75.00,$0.00,,,Fixed price,https://www.ebay.com/itm/327098136423,1
,,"Nov 2, 2025",$55.00,$4.87,,,Fixed price,,1
,,"Nov 29, 2025",$61.00,$2.18,,,Auction,,1
"2014 Mo Mexico Onza Libertad 1ozt .999 Silver ANACS MS 70, Low Mintage Date",336363288475,"Feb 14, 2026",$199.95,$4.88,,,Fixed price,https://www.ebay.com/itm/336363288475,1
"Lot Of 2- 2013,2014, 1oz Silver Libertads Mexico Lot #374",336411762978,"Jan 29, 2026",$225.00,$4.25,,,Fixed price,https://www.ebay.com/itm/336411762978,1
2014 Mo Mexico 1/2 Oz Libertad NGC MS 67 - Scratch on Slab - See Pictures,336415483577,"Feb 7, 2026",$57.00,$5.07,,,Auction,https://www.ebay.com/itm/336415483577,1
2014 Mo 1/10 oz Mexican Silver Libertad - Silver .999,336430908654,"Feb 12, 2026",$34.00,$5.20,,,Fixed price,https://www.ebay.com/itm/336430908654,1
2014 Mexico NGC PF70 UCAM 1 oz 999 Silver Proof Libertad Onza Early Release,336469882650,"Mar 15, 2026",$305.00,$5.50,,,Auction,https://www.ebay.com/itm/336469882650,1
,,"Oct 29, 2025",$30.00,$1.04,,,Auction,,1
,,"Oct 29, 2025",$16.50,$3.00,,,Auction,,1
